	Unnamed: 0	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
287	2693	ecoli_dream5	ecoli_dream5	5.337926909856223	spectral_biclust	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	279.6082022190094	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
288	2702	ecoli_dream5	ecoli_dream5	6.475490035664354	spectral_biclust	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	1339.7490510940552	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
289	2711	ecoli_dream5	ecoli_dream5	5.11265858834364	spectral_biclust	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	279.6082022190094	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
290	2720	ecoli_dream5	ecoli_dream5	5.938585771831947	spectral_biclust	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	257.39130687713623	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
291	2729	ecoli_dream5	ecoli_dream5	6.872638872055625	spectral_biclust	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	257.39130687713623	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
292	2738	ecoli_dream5	ecoli_dream5	6.232220328487199	spectral_biclust	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	257.39130687713623	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
293	2747	ecoli_dream5	ecoli_dream5	5.908609601556298	spectral_biclust	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	188.6451826095581	minimal	ecoli	ecoli	ecoli	0.0222222222222222
294	2757	ecoli_dream5	ecoli_dream5	9.599071852895628	spectral_biclust	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	188.6451826095581	strict	ecoli	ecoli	ecoli	0.0333333333333333
295	2766	ecoli_dream5	ecoli_dream5	6.180322592137025	spectral_biclust	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	279.6082022190094	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
296	2775	ecoli_dream5	ecoli_dream5	4.512034060805007	spectral_biclust	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	188.6451826095581	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
297	2784	ecoli_dream5	ecoli_dream5	5.7887032337763324	spectral_biclust	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	279.6082022190094	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
298	2794	ecoli_precise2	ecoli_precise2	4.16590853562839	spectral_biclust	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	1103.6277351379397	minimal	ecoli	ecoli	ecoli	0.0222222222222222
299	2825	human_gtex	human_gtex	9.82418202092406	spectral_biclust	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	1412.0758645534515		human	regcircuit	regcircuit	0.0666666666666666
300	2896	human_seek_gpl5175	human_seek_gpl5175	10.962664336289226	spectral_biclust	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	1154.2067184448242		human	regcircuit	regcircuit	0.0666666666666666
301	2967	human_tcga	human_tcga	10.88500532723853	spectral_biclust	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	2981.712264537812		human	regcircuit	regcircuit	0.0666666666666666
302	3012	synth_ecoli_regulondb	synth_ecoli_regulondb	7.619149545727882	spectral_biclust	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
303	3014	synth_ecoli_regulondb	synth_ecoli_regulondb	2.7070738176133777	spectral_biclust	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	58.86477613449097	interconnected	synth	ecoli	ecoli	0.0037037037037037
304	3016	synth_ecoli_regulondb	synth_ecoli_regulondb	8.026611331111795	spectral_biclust	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	207.4883649349213	interconnected	synth	ecoli	ecoli	0.0037037037037037
305	3018	synth_ecoli_regulondb	synth_ecoli_regulondb	13.892959245099766	spectral_biclust	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
306	3020	synth_ecoli_regulondb	synth_ecoli_regulondb	14.193862367112432	spectral_biclust	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
307	3022	synth_ecoli_regulondb	synth_ecoli_regulondb	14.557044328553696	spectral_biclust	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
308	3024	synth_ecoli_regulondb	synth_ecoli_regulondb	10.225150298411736	spectral_biclust	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	207.4883649349213	minimal	synth	ecoli	ecoli	0.0333333333333333
309	3026	synth_ecoli_regulondb	synth_ecoli_regulondb	11.101410656784555	spectral_biclust	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	172.17661118507385	strict	synth	ecoli	ecoli	0.0333333333333333
310	3028	synth_ecoli_regulondb	synth_ecoli_regulondb	13.662465109413438	spectral_biclust	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
311	3030	synth_ecoli_regulondb	synth_ecoli_regulondb	9.611694029492362	spectral_biclust	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
312	3032	synth_ecoli_regulondb	synth_ecoli_regulondb	12.822118487382472	spectral_biclust	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	172.17661118507385	interconnected	synth	ecoli	ecoli	0.0037037037037037
313	3035	synth_yeast_macisaac	synth_yeast_macisaac	4.470743655489747	spectral_biclust	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	168.40345001220703	interconnected	synth	yeast	yeast	0.0037037037037037
314	3037	synth_yeast_macisaac	synth_yeast_macisaac	2.81624430997756	spectral_biclust	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	60.252087354660034	interconnected	synth	yeast	yeast	0.0037037037037037
315	3039	synth_yeast_macisaac	synth_yeast_macisaac	4.667085217759382	spectral_biclust	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	181.42602062225345	interconnected	synth	yeast	yeast	0.0037037037037037
316	3041	synth_yeast_macisaac	synth_yeast_macisaac	11.152469079602836	spectral_biclust	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	84.82149052619934	interconnected	synth	yeast	yeast	0.0037037037037037
317	3043	synth_yeast_macisaac	synth_yeast_macisaac	12.640341288518748	spectral_biclust	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	237.36019277572632	interconnected	synth	yeast	yeast	0.0037037037037037
318	3045	synth_yeast_macisaac	synth_yeast_macisaac	11.01249075395167	spectral_biclust	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	84.82149052619934	interconnected	synth	yeast	yeast	0.0037037037037037
319	3047	synth_yeast_macisaac	synth_yeast_macisaac	9.65549437826058	spectral_biclust	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	115.9340922832489	minimal	synth	yeast	yeast	0.0333333333333333
320	3049	synth_yeast_macisaac	synth_yeast_macisaac	14.416928956396736	spectral_biclust	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	84.82149052619934	strict	synth	yeast	yeast	0.0333333333333333
321	3051	synth_yeast_macisaac	synth_yeast_macisaac	12.859673096788292	spectral_biclust	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	84.82149052619934	interconnected	synth	yeast	yeast	0.0037037037037037
322	3053	synth_yeast_macisaac	synth_yeast_macisaac	9.128782023857536	spectral_biclust	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	115.9340922832489	interconnected	synth	yeast	yeast	0.0037037037037037
323	3055	synth_yeast_macisaac	synth_yeast_macisaac	13.248053098673376	spectral_biclust	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	84.82149052619934	interconnected	synth	yeast	yeast	0.0037037037037037
324	3061	yeast_dream5	yeast_dream5	2.1729453753709835	spectral_biclust	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	491.93114137649536	interconnected	yeast	yeast	yeast	0.0018518518518518
325	3070	yeast_dream5	yeast_dream5	2.0270350850445373	spectral_biclust	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	38.11599850654602	interconnected	yeast	yeast	yeast	0.0018518518518518
326	3079	yeast_dream5	yeast_dream5	2.2059579677626404	spectral_biclust	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	393.0030767917633	interconnected	yeast	yeast	yeast	0.0018518518518518
327	3088	yeast_dream5	yeast_dream5	2.7408023283346257	spectral_biclust	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	491.93114137649536	interconnected	yeast	yeast	yeast	0.0018518518518518
328	3097	yeast_dream5	yeast_dream5	2.6307207134757413	spectral_biclust	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	393.0030767917633	interconnected	yeast	yeast	yeast	0.0018518518518518
329	3106	yeast_dream5	yeast_dream5	2.7052389505544325	spectral_biclust	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	491.93114137649536	interconnected	yeast	yeast	yeast	0.0018518518518518
330	3116	yeast_dream5	yeast_dream5	2.7759701065858247	spectral_biclust	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	197.75059032440183	minimal	yeast	yeast	yeast	0.0166666666666666
331	3125	yeast_dream5	yeast_dream5	2.328355655423789	spectral_biclust	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	491.93114137649536	strict	yeast	yeast	yeast	0.0166666666666666
332	3134	yeast_dream5	yeast_dream5	2.4211519312461074	spectral_biclust	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	258.95087695121765	interconnected	yeast	yeast	yeast	0.0018518518518518
333	3143	yeast_dream5	yeast_dream5	2.371106760706812	spectral_biclust	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	94.57011103630066	interconnected	yeast	yeast	yeast	0.0018518518518518
334	3152	yeast_dream5	yeast_dream5	2.4916777589980508	spectral_biclust	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	258.95087695121765	interconnected	yeast	yeast	yeast	0.0018518518518518
335	3162	yeast_dream5	yeast_dream5	2.235781302290235	spectral_biclust	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	197.75059032440183	interconnected	yeast	yeast	yeast	0.0018518518518518
336	3171	yeast_dream5	yeast_dream5	1.564941922145891	spectral_biclust	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	22.75182008743286	interconnected	yeast	yeast	yeast	0.0018518518518518
337	3180	yeast_dream5	yeast_dream5	2.267321051129957	spectral_biclust	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	197.75059032440183	interconnected	yeast	yeast	yeast	0.0018518518518518
338	3189	yeast_dream5	yeast_dream5	2.9911129509259515	spectral_biclust	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	197.75059032440183	interconnected	yeast	yeast	yeast	0.0018518518518518
339	3198	yeast_dream5	yeast_dream5	3.048771905802404	spectral_biclust	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	71.45094132423401	interconnected	yeast	yeast	yeast	0.0018518518518518
340	3207	yeast_dream5	yeast_dream5	3.23044366658616	spectral_biclust	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	197.75059032440183	interconnected	yeast	yeast	yeast	0.0018518518518518
341	3217	yeast_dream5	yeast_dream5	2.9624208149404976	spectral_biclust	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	491.93114137649536	minimal	yeast	yeast	yeast	0.0166666666666666
342	3226	yeast_dream5	yeast_dream5	3.0935284716481366	spectral_biclust	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	393.0030767917633	strict	yeast	yeast	yeast	0.0166666666666666
343	3235	yeast_dream5	yeast_dream5	3.044299950855744	spectral_biclust	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	393.0030767917633	interconnected	yeast	yeast	yeast	0.0018518518518518
344	3244	yeast_dream5	yeast_dream5	2.8550399454052267	spectral_biclust	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	24.07656121253968	interconnected	yeast	yeast	yeast	0.0018518518518518
345	3253	yeast_dream5	yeast_dream5	3.01262729644302	spectral_biclust	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	393.0030767917633	interconnected	yeast	yeast	yeast	0.0018518518518518
346	3263	yeast_gpl2529	yeast_gpl2529	2.165388609072591	spectral_biclust	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
347	3272	yeast_gpl2529	yeast_gpl2529	2.5793603602577178	spectral_biclust	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	347.420777797699	interconnected	yeast	yeast	yeast	0.0018518518518518
348	3281	yeast_gpl2529	yeast_gpl2529	2.2966960302008768	spectral_biclust	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
349	3290	yeast_gpl2529	yeast_gpl2529	3.112430802859301	spectral_biclust	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
350	3299	yeast_gpl2529	yeast_gpl2529	2.8783502226142104	spectral_biclust	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
351	3308	yeast_gpl2529	yeast_gpl2529	3.0715054445314856	spectral_biclust	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
352	3318	yeast_gpl2529	yeast_gpl2529	3.10427412663504	spectral_biclust	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	347.420777797699	minimal	yeast	yeast	yeast	0.0166666666666666
353	3327	yeast_gpl2529	yeast_gpl2529	2.478619199053563	spectral_biclust	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	403.0540153980255	strict	yeast	yeast	yeast	0.0166666666666666
354	3336	yeast_gpl2529	yeast_gpl2529	2.9632752567924747	spectral_biclust	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	347.420777797699	interconnected	yeast	yeast	yeast	0.0018518518518518
355	3345	yeast_gpl2529	yeast_gpl2529	2.765501782812965	spectral_biclust	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	166.5418951511383	interconnected	yeast	yeast	yeast	0.0018518518518518
356	3354	yeast_gpl2529	yeast_gpl2529	3.0516443393740817	spectral_biclust	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	347.420777797699	interconnected	yeast	yeast	yeast	0.0018518518518518
357	3364	yeast_gpl2529	yeast_gpl2529	2.4912351498719807	spectral_biclust	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
358	3373	yeast_gpl2529	yeast_gpl2529	2.128173669396254	spectral_biclust	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	22.084004640579224	interconnected	yeast	yeast	yeast	0.0018518518518518
359	3382	yeast_gpl2529	yeast_gpl2529	2.5231586270778883	spectral_biclust	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
360	3391	yeast_gpl2529	yeast_gpl2529	3.280173259408602	spectral_biclust	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
361	3400	yeast_gpl2529	yeast_gpl2529	3.190557732259746	spectral_biclust	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	347.420777797699	interconnected	yeast	yeast	yeast	0.0018518518518518
362	3409	yeast_gpl2529	yeast_gpl2529	3.5460613524889144	spectral_biclust	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
363	3419	yeast_gpl2529	yeast_gpl2529	3.382713553509136	spectral_biclust	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	403.0540153980255	minimal	yeast	yeast	yeast	0.0166666666666666
364	3428	yeast_gpl2529	yeast_gpl2529	3.3182387631157337	spectral_biclust	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	403.0540153980255	strict	yeast	yeast	yeast	0.0166666666666666
365	3437	yeast_gpl2529	yeast_gpl2529	3.429503821018748	spectral_biclust	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
366	3446	yeast_gpl2529	yeast_gpl2529	3.081475897431518	spectral_biclust	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	166.5418951511383	interconnected	yeast	yeast	yeast	0.0018518518518518
367	3455	yeast_gpl2529	yeast_gpl2529	3.393145590630389	spectral_biclust	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	403.0540153980255	interconnected	yeast	yeast	yeast	0.0018518518518518
368	3456	ecoli_colombos	ecoli_colombos	3.881550040162964	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
369	3465	ecoli_colombos	ecoli_colombos	2.9127400966865573	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
370	3474	ecoli_colombos	ecoli_colombos	3.9586881791498993	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
371	3483	ecoli_colombos	ecoli_colombos	4.8496974812817015	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
372	3492	ecoli_colombos	ecoli_colombos	5.444201427555855	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
373	3501	ecoli_colombos	ecoli_colombos	5.076759652174361	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
374	3510	ecoli_colombos	ecoli_colombos	4.24464442652551	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	86.08538126945496	minimal	ecoli	ecoli	ecoli	0.0222222222222222
375	3520	ecoli_colombos	ecoli_colombos	6.080049464132623	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	86.08538126945496	strict	ecoli	ecoli	ecoli	0.0333333333333333
376	3529	ecoli_colombos	ecoli_colombos	5.246560529916865	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
377	3538	ecoli_colombos	ecoli_colombos	3.58860176709233	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
378	3547	ecoli_colombos	ecoli_colombos	4.907721296816985	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	86.08538126945496	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
379	3557	ecoli_dream5	ecoli_dream5	4.106302298581981	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	23.596962928771973	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
380	3566	ecoli_dream5	ecoli_dream5	5.387127799737678	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	29.11045455932617	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
