	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
4158	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#mcl2	regcircuit	yeast_gpl2529#yeast_macisaac#mcl2	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4159	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#mcl2	regcircuit	yeast_gpl2529#yeast_macisaac#mcl2	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4160	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#mcl2	regcircuit	yeast_gpl2529#yeast_macisaac#mcl2	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4165	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#mcl3	ecoli_regulondb#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4166	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#mcl3	ecoli_regulondb#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4167	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#mcl3	regcircuit	yeast_gpl2529#yeast_macisaac#mcl3	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4168	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#mcl3	regcircuit	yeast_gpl2529#yeast_macisaac#mcl3	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4169	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#mcl3	regcircuit	yeast_gpl2529#yeast_macisaac#mcl3	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4174	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_macisaac#minimal	ecoli_colombos#ecoli_regulondb#minimal	133.66631507873535	minimal	yeast	yeast	ecoli	0.0023148148148148147
4175	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_macisaac#minimal	ecoli_dream5#ecoli_regulondb#minimal	197.3175368309021	minimal	yeast	yeast	ecoli	0.0023148148148148147
4176	yeast_gpl2529	ecoli_precise2	0.0	meanshift	yeast_macisaac#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_macisaac#minimal	ecoli_precise2#ecoli_regulondb#minimal	760.861234664917	minimal	yeast	yeast	ecoli	0.0023148148148148147
4177	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#minimal	regcircuit	yeast_gpl2529#yeast_macisaac#minimal	human_gtex#regcircuit	1014.9257218837738	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4178	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#minimal	regcircuit	yeast_gpl2529#yeast_macisaac#minimal	human_seek_gpl5175#regcircuit	926.4650404453278	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4179	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#minimal	regcircuit	yeast_gpl2529#yeast_macisaac#minimal	human_tcga#regcircuit	1014.9257218837738	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4184	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#strict	ecoli_regulondb#strict	yeast_gpl2529#yeast_macisaac#strict	ecoli_colombos#ecoli_regulondb#strict	133.66631507873535	strict	yeast	yeast	ecoli	0.002777777777777778
4185	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#strict	ecoli_regulondb#strict	yeast_gpl2529#yeast_macisaac#strict	ecoli_dream5#ecoli_regulondb#strict	197.3175368309021	strict	yeast	yeast	ecoli	0.002777777777777778
4186	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#strict	regcircuit	yeast_gpl2529#yeast_macisaac#strict	human_gtex#regcircuit	1014.9257218837738	strict	yeast	yeast	regcircuit	0.002777777777777778
4187	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#strict	regcircuit	yeast_gpl2529#yeast_macisaac#strict	human_seek_gpl5175#regcircuit	926.4650404453278	strict	yeast	yeast	regcircuit	0.002777777777777778
4188	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#strict	regcircuit	yeast_gpl2529#yeast_macisaac#strict	human_tcga#regcircuit	1014.9257218837738	strict	yeast	yeast	regcircuit	0.002777777777777778
4193	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#tc1	ecoli_regulondb#tc1	yeast_gpl2529#yeast_macisaac#tc1	ecoli_colombos#ecoli_regulondb#tc1	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4194	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#tc1	ecoli_regulondb#tc1	yeast_gpl2529#yeast_macisaac#tc1	ecoli_dream5#ecoli_regulondb#tc1	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4195	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#tc1	regcircuit	yeast_gpl2529#yeast_macisaac#tc1	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4196	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#tc1	regcircuit	yeast_gpl2529#yeast_macisaac#tc1	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4197	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#tc1	regcircuit	yeast_gpl2529#yeast_macisaac#tc1	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4202	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#tc2	ecoli_regulondb#tc2	yeast_gpl2529#yeast_macisaac#tc2	ecoli_colombos#ecoli_regulondb#tc2	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4203	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#tc2	ecoli_regulondb#tc2	yeast_gpl2529#yeast_macisaac#tc2	ecoli_dream5#ecoli_regulondb#tc2	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4204	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#tc2	regcircuit	yeast_gpl2529#yeast_macisaac#tc2	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4205	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#tc2	regcircuit	yeast_gpl2529#yeast_macisaac#tc2	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4206	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#tc2	regcircuit	yeast_gpl2529#yeast_macisaac#tc2	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4211	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_macisaac#tc3	ecoli_regulondb#tc3	yeast_gpl2529#yeast_macisaac#tc3	ecoli_colombos#ecoli_regulondb#tc3	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4212	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_macisaac#tc3	ecoli_regulondb#tc3	yeast_gpl2529#yeast_macisaac#tc3	ecoli_dream5#ecoli_regulondb#tc3	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4213	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_macisaac#tc3	regcircuit	yeast_gpl2529#yeast_macisaac#tc3	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4214	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_macisaac#tc3	regcircuit	yeast_gpl2529#yeast_macisaac#tc3	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4215	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_macisaac#tc3	regcircuit	yeast_gpl2529#yeast_macisaac#tc3	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4220	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#ap1	ecoli_regulondb#ap1	yeast_gpl2529#yeast_sisima#ap1	ecoli_colombos#ecoli_regulondb#ap1	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4221	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#ap1	ecoli_regulondb#ap1	yeast_gpl2529#yeast_sisima#ap1	ecoli_dream5#ecoli_regulondb#ap1	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4222	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#ap1	regcircuit	yeast_gpl2529#yeast_sisima#ap1	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4223	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#ap1	regcircuit	yeast_gpl2529#yeast_sisima#ap1	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4224	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#ap1	regcircuit	yeast_gpl2529#yeast_sisima#ap1	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4229	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#ap2	ecoli_regulondb#ap2	yeast_gpl2529#yeast_sisima#ap2	ecoli_colombos#ecoli_regulondb#ap2	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4230	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#ap2	ecoli_regulondb#ap2	yeast_gpl2529#yeast_sisima#ap2	ecoli_dream5#ecoli_regulondb#ap2	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4231	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#ap2	regcircuit	yeast_gpl2529#yeast_sisima#ap2	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4232	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#ap2	regcircuit	yeast_gpl2529#yeast_sisima#ap2	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4233	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#ap2	regcircuit	yeast_gpl2529#yeast_sisima#ap2	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4238	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#ap3	ecoli_regulondb#ap3	yeast_gpl2529#yeast_sisima#ap3	ecoli_colombos#ecoli_regulondb#ap3	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4239	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#ap3	ecoli_regulondb#ap3	yeast_gpl2529#yeast_sisima#ap3	ecoli_dream5#ecoli_regulondb#ap3	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4240	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#ap3	regcircuit	yeast_gpl2529#yeast_sisima#ap3	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4241	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#ap3	regcircuit	yeast_gpl2529#yeast_sisima#ap3	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4242	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#ap3	regcircuit	yeast_gpl2529#yeast_sisima#ap3	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4247	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#mcl1	ecoli_regulondb#mcl1	yeast_gpl2529#yeast_sisima#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4248	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#mcl1	ecoli_regulondb#mcl1	yeast_gpl2529#yeast_sisima#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4249	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#mcl1	regcircuit	yeast_gpl2529#yeast_sisima#mcl1	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4250	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#mcl1	regcircuit	yeast_gpl2529#yeast_sisima#mcl1	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4251	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#mcl1	regcircuit	yeast_gpl2529#yeast_sisima#mcl1	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4256	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#mcl2	ecoli_regulondb#mcl2	yeast_gpl2529#yeast_sisima#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4257	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#mcl2	ecoli_regulondb#mcl2	yeast_gpl2529#yeast_sisima#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4258	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#mcl2	regcircuit	yeast_gpl2529#yeast_sisima#mcl2	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4259	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#mcl2	regcircuit	yeast_gpl2529#yeast_sisima#mcl2	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4260	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#mcl2	regcircuit	yeast_gpl2529#yeast_sisima#mcl2	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4265	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#mcl3	ecoli_regulondb#mcl3	yeast_gpl2529#yeast_sisima#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4266	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#mcl3	ecoli_regulondb#mcl3	yeast_gpl2529#yeast_sisima#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4267	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#mcl3	regcircuit	yeast_gpl2529#yeast_sisima#mcl3	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4268	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#mcl3	regcircuit	yeast_gpl2529#yeast_sisima#mcl3	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4269	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#mcl3	regcircuit	yeast_gpl2529#yeast_sisima#mcl3	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4274	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_sisima#minimal	ecoli_colombos#ecoli_regulondb#minimal	133.66631507873535	minimal	yeast	yeast	ecoli	0.0023148148148148147
4275	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_sisima#minimal	ecoli_dream5#ecoli_regulondb#minimal	197.3175368309021	minimal	yeast	yeast	ecoli	0.0023148148148148147
4276	yeast_gpl2529	ecoli_precise2	0.0	meanshift	yeast_sisima#minimal	ecoli_regulondb#minimal	yeast_gpl2529#yeast_sisima#minimal	ecoli_precise2#ecoli_regulondb#minimal	760.861234664917	minimal	yeast	yeast	ecoli	0.0023148148148148147
4277	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#minimal	regcircuit	yeast_gpl2529#yeast_sisima#minimal	human_gtex#regcircuit	1014.9257218837738	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4278	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#minimal	regcircuit	yeast_gpl2529#yeast_sisima#minimal	human_seek_gpl5175#regcircuit	926.4650404453278	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4279	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#minimal	regcircuit	yeast_gpl2529#yeast_sisima#minimal	human_tcga#regcircuit	1014.9257218837738	minimal	yeast	yeast	regcircuit	0.0023148148148148147
4284	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#strict	ecoli_regulondb#strict	yeast_gpl2529#yeast_sisima#strict	ecoli_colombos#ecoli_regulondb#strict	133.66631507873535	strict	yeast	yeast	ecoli	0.002777777777777778
4285	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#strict	ecoli_regulondb#strict	yeast_gpl2529#yeast_sisima#strict	ecoli_dream5#ecoli_regulondb#strict	197.3175368309021	strict	yeast	yeast	ecoli	0.002777777777777778
4286	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#strict	regcircuit	yeast_gpl2529#yeast_sisima#strict	human_gtex#regcircuit	1014.9257218837738	strict	yeast	yeast	regcircuit	0.002777777777777778
4287	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#strict	regcircuit	yeast_gpl2529#yeast_sisima#strict	human_seek_gpl5175#regcircuit	926.4650404453278	strict	yeast	yeast	regcircuit	0.002777777777777778
4288	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#strict	regcircuit	yeast_gpl2529#yeast_sisima#strict	human_tcga#regcircuit	1014.9257218837738	strict	yeast	yeast	regcircuit	0.002777777777777778
4293	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#tc1	ecoli_regulondb#tc1	yeast_gpl2529#yeast_sisima#tc1	ecoli_colombos#ecoli_regulondb#tc1	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4294	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#tc1	ecoli_regulondb#tc1	yeast_gpl2529#yeast_sisima#tc1	ecoli_dream5#ecoli_regulondb#tc1	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4295	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#tc1	regcircuit	yeast_gpl2529#yeast_sisima#tc1	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4296	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#tc1	regcircuit	yeast_gpl2529#yeast_sisima#tc1	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4297	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#tc1	regcircuit	yeast_gpl2529#yeast_sisima#tc1	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4302	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#tc2	ecoli_regulondb#tc2	yeast_gpl2529#yeast_sisima#tc2	ecoli_colombos#ecoli_regulondb#tc2	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4303	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#tc2	ecoli_regulondb#tc2	yeast_gpl2529#yeast_sisima#tc2	ecoli_dream5#ecoli_regulondb#tc2	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4304	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#tc2	regcircuit	yeast_gpl2529#yeast_sisima#tc2	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4305	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#tc2	regcircuit	yeast_gpl2529#yeast_sisima#tc2	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4306	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#tc2	regcircuit	yeast_gpl2529#yeast_sisima#tc2	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4311	yeast_gpl2529	ecoli_colombos	0.0	meanshift	yeast_sisima#tc3	ecoli_regulondb#tc3	yeast_gpl2529#yeast_sisima#tc3	ecoli_colombos#ecoli_regulondb#tc3	133.66631507873535	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4312	yeast_gpl2529	ecoli_dream5	0.0	meanshift	yeast_sisima#tc3	ecoli_regulondb#tc3	yeast_gpl2529#yeast_sisima#tc3	ecoli_dream5#ecoli_regulondb#tc3	197.3175368309021	interconnected	yeast	yeast	ecoli	0.00030864197530864197
4313	yeast_gpl2529	human_gtex	0.0	meanshift	yeast_sisima#tc3	regcircuit	yeast_gpl2529#yeast_sisima#tc3	human_gtex#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4314	yeast_gpl2529	human_seek_gpl5175	0.0	meanshift	yeast_sisima#tc3	regcircuit	yeast_gpl2529#yeast_sisima#tc3	human_seek_gpl5175#regcircuit	926.4650404453278	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4315	yeast_gpl2529	human_tcga	0.0	meanshift	yeast_sisima#tc3	regcircuit	yeast_gpl2529#yeast_sisima#tc3	human_tcga#regcircuit	1014.9257218837738	interconnected	yeast	yeast	regcircuit	0.00030864197530864197
4322	ecoli_colombos	human_gtex	3.641079629712016	kmeans	ecoli_regulondb#ap1	regcircuit	ecoli_colombos#ecoli_regulondb#ap1	human_gtex#regcircuit	5146.0415353775015	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4323	ecoli_colombos	human_seek_gpl5175	4.26075962437609	kmeans	ecoli_regulondb#ap1	regcircuit	ecoli_colombos#ecoli_regulondb#ap1	human_seek_gpl5175#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4324	ecoli_colombos	human_tcga	4.26075962437609	kmeans	ecoli_regulondb#ap1	regcircuit	ecoli_colombos#ecoli_regulondb#ap1	human_tcga#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4325	ecoli_colombos	yeast_dream5	4.26075962437609	kmeans	ecoli_regulondb#ap1	yeast_macisaac#ap1	ecoli_colombos#ecoli_regulondb#ap1	yeast_dream5#yeast_macisaac#ap1	4632.9635429382315	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4326	ecoli_colombos	yeast_dream5	4.107039489663526	kmeans	ecoli_regulondb#ap1	yeast_sisima#ap1	ecoli_colombos#ecoli_regulondb#ap1	yeast_dream5#yeast_sisima#ap1	857.9571070671083	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4327	ecoli_colombos	yeast_gpl2529	3.641079629712016	kmeans	ecoli_regulondb#ap1	yeast_macisaac#ap1	ecoli_colombos#ecoli_regulondb#ap1	yeast_gpl2529#yeast_macisaac#ap1	5146.0415353775015	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4328	ecoli_colombos	yeast_gpl2529	3.9292919006906497	kmeans	ecoli_regulondb#ap1	yeast_sisima#ap1	ecoli_colombos#ecoli_regulondb#ap1	yeast_gpl2529#yeast_sisima#ap1	579.8788201808931	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4331	ecoli_colombos	human_gtex	2.8619406817278725	kmeans	ecoli_regulondb#ap2	regcircuit	ecoli_colombos#ecoli_regulondb#ap2	human_gtex#regcircuit	5146.0415353775015	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4332	ecoli_colombos	human_seek_gpl5175	4.355609626508997	kmeans	ecoli_regulondb#ap2	regcircuit	ecoli_colombos#ecoli_regulondb#ap2	human_seek_gpl5175#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4333	ecoli_colombos	human_tcga	4.355609626508997	kmeans	ecoli_regulondb#ap2	regcircuit	ecoli_colombos#ecoli_regulondb#ap2	human_tcga#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4334	ecoli_colombos	yeast_dream5	4.7190966909532674	kmeans	ecoli_regulondb#ap2	yeast_macisaac#ap2	ecoli_colombos#ecoli_regulondb#ap2	yeast_dream5#yeast_macisaac#ap2	579.8788201808931	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4335	ecoli_colombos	yeast_dream5	3.5448749159481148	kmeans	ecoli_regulondb#ap2	yeast_sisima#ap2	ecoli_colombos#ecoli_regulondb#ap2	yeast_dream5#yeast_sisima#ap2	189.5378737449646	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4336	ecoli_colombos	yeast_gpl2529	4.904325816666028	kmeans	ecoli_regulondb#ap2	yeast_macisaac#ap2	ecoli_colombos#ecoli_regulondb#ap2	yeast_gpl2529#yeast_macisaac#ap2	2012.2624711990359	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4337	ecoli_colombos	yeast_gpl2529	4.7190966909532674	kmeans	ecoli_regulondb#ap2	yeast_sisima#ap2	ecoli_colombos#ecoli_regulondb#ap2	yeast_gpl2529#yeast_sisima#ap2	579.8788201808931	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
4340	ecoli_colombos	human_gtex	3.6147490012874153	kmeans	ecoli_regulondb#ap3	regcircuit	ecoli_colombos#ecoli_regulondb#ap3	human_gtex#regcircuit	5146.0415353775015	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4341	ecoli_colombos	human_seek_gpl5175	4.12445013468503	kmeans	ecoli_regulondb#ap3	regcircuit	ecoli_colombos#ecoli_regulondb#ap3	human_seek_gpl5175#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
4342	ecoli_colombos	human_tcga	4.12445013468503	kmeans	ecoli_regulondb#ap3	regcircuit	ecoli_colombos#ecoli_regulondb#ap3	human_tcga#regcircuit	4632.9635429382315	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
