	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
2679	ecoli_colombos	ecoli_colombos	0.1626846535551383	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	7.579626798629762	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2688	ecoli_colombos	ecoli_colombos	0.1224093329724764	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	7.579626798629762	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2697	ecoli_colombos	ecoli_colombos	0.12557418331663528	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	7.715789556503296	minimal	ecoli	ecoli	ecoli	0.018518518518518517
2708	ecoli_colombos	ecoli_colombos	0.3524743699350881	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	7.579626798629762	strict	ecoli	ecoli	ecoli	0.027777777777777776
2718	ecoli_colombos	ecoli_colombos	0.12497321101861375	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	9.438592910766602	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2727	ecoli_colombos	ecoli_colombos	0.10558065601806614	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	7.579626798629762	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2736	ecoli_colombos	ecoli_colombos	0.12497321101861375	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	9.438592910766602	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2746	ecoli_dream5	ecoli_dream5	0.08902476124728806	agglom	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2755	ecoli_dream5	ecoli_dream5	0.4141942265349333	agglom	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2764	ecoli_dream5	ecoli_dream5	0.07957366113952596	agglom	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2773	ecoli_dream5	ecoli_dream5	0.1088940025914838	agglom	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2782	ecoli_dream5	ecoli_dream5	0.1408123288151136	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2791	ecoli_dream5	ecoli_dream5	0.1088940025914838	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2800	ecoli_dream5	ecoli_dream5	0.1063680295938786	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	6.114070177078247	minimal	ecoli	ecoli	ecoli	0.018518518518518517
2811	ecoli_dream5	ecoli_dream5	0.25605426642036994	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	6.114070177078247	strict	ecoli	ecoli	ecoli	0.027777777777777776
2821	ecoli_dream5	ecoli_dream5	0.09482802964325114	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	6.121233701705933	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2830	ecoli_dream5	ecoli_dream5	0.09489938242087956	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	6.114070177078247	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2839	ecoli_dream5	ecoli_dream5	0.09482802964325114	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	6.121233701705933	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
2849	ecoli_precise2	ecoli_precise2	0.09261250626820958	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	11.882144927978516	minimal	ecoli	ecoli	ecoli	0.018518518518518517
2881	human_gtex	human_gtex	7.083532229492165	agglom	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	39.881570100784295		human	regcircuit	regcircuit	0.05555555555555555
2955	human_seek_gpl5175	human_seek_gpl5175	7.361186752389134	agglom	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	24.52252197265625		human	regcircuit	regcircuit	0.05555555555555555
3029	human_tcga	human_tcga	7.853218515945588	agglom	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	15.700014352798462		human	regcircuit	regcircuit	0.05555555555555555
3083	progesterone	progesterone	0.12045824929623394	agglom	progesterone#minimal	progesterone#minimal	progesterone#progesterone#minimal	progesterone#progesterone#minimal	1.7482597827911377	minimal	rat	progesterone#minimal	progesterone#minimal	0.05555555555555555
3093	progesterone	progesterone	0.013466716141250796	agglom	progesterone#strict	progesterone#strict	progesterone#progesterone#strict	progesterone#progesterone#strict	1.5176961421966553	strict	rat	progesterone#strict	progesterone#strict	0.05555555555555555
3101	progesterone	progesterone	0.3561983042552506	agglom	progesterone#wcgna_minimal	progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	1.515642166137695	wcgna_minimal	rat	progesterone#wcgna	progesterone#wcgna	0.05555555555555555
3102	synth_ecoli_regulondb	synth_ecoli_regulondb	0.22429969187833512	agglom	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	1.5904812812805176	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3104	synth_ecoli_regulondb	synth_ecoli_regulondb	0.18645653766245496	agglom	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	3.97447681427002	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3106	synth_ecoli_regulondb	synth_ecoli_regulondb	0.2379952275925504	agglom	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	4.100997447967528	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3108	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4359594053068145	agglom	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	4.0382611751556405	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3110	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4814822506560575	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	4.100997447967528	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3112	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4359594053068145	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	4.0382611751556405	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3114	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4128668741273902	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	4.0382611751556405	minimal	synth	ecoli	ecoli	0.027777777777777776
3116	synth_ecoli_regulondb	synth_ecoli_regulondb	0.5126809630615999	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	4.100997447967528	strict	synth	ecoli	ecoli	0.027777777777777776
3118	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4456228338919519	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	1.5904812812805176	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3120	synth_ecoli_regulondb	synth_ecoli_regulondb	0.376307493243856	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	4.064164638519287	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3122	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4456228338919519	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	1.5904812812805176	interconnected	synth	ecoli	ecoli	0.0030864197530864196
3125	synth_yeast_macisaac	synth_yeast_macisaac	0.07811828144174625	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3127	synth_yeast_macisaac	synth_yeast_macisaac	0.0992487624743427	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	6.239279270172119	interconnected	synth	yeast	yeast	0.0030864197530864196
3129	synth_yeast_macisaac	synth_yeast_macisaac	0.0774959365094448	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3131	synth_yeast_macisaac	synth_yeast_macisaac	0.36500556708983295	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3133	synth_yeast_macisaac	synth_yeast_macisaac	0.44344817398011466	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3135	synth_yeast_macisaac	synth_yeast_macisaac	0.36500556708983295	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3137	synth_yeast_macisaac	synth_yeast_macisaac	0.3899328975046323	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	6.116122245788574	minimal	synth	yeast	yeast	0.027777777777777776
3139	synth_yeast_macisaac	synth_yeast_macisaac	0.6875493663899506	agglom	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	6.116122245788574	strict	synth	yeast	yeast	0.027777777777777776
3141	synth_yeast_macisaac	synth_yeast_macisaac	0.42663696997839945	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3143	synth_yeast_macisaac	synth_yeast_macisaac	0.3914060025643165	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	4.040601968765259	interconnected	synth	yeast	yeast	0.0030864197530864196
3145	synth_yeast_macisaac	synth_yeast_macisaac	0.42663696997839945	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	6.116122245788574	interconnected	synth	yeast	yeast	0.0030864197530864196
3151	yeast_dream5	yeast_dream5	0.022574643631491944	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	8.369061946868896	interconnected	yeast	yeast	yeast	0.0015432098765432098
3160	yeast_dream5	yeast_dream5	0.05634966098218405	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	10.050660133361816	interconnected	yeast	yeast	yeast	0.0015432098765432098
3169	yeast_dream5	yeast_dream5	0.02287317200124015	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	8.369061946868896	interconnected	yeast	yeast	yeast	0.0015432098765432098
3178	yeast_dream5	yeast_dream5	0.03369470580094435	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	8.369061946868896	interconnected	yeast	yeast	yeast	0.0015432098765432098
3187	yeast_dream5	yeast_dream5	0.03568747409169819	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	8.369061946868896	interconnected	yeast	yeast	yeast	0.0015432098765432098
3196	yeast_dream5	yeast_dream5	0.03369470580094435	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	8.369061946868896	interconnected	yeast	yeast	yeast	0.0015432098765432098
3207	yeast_dream5	yeast_dream5	0.04533280883283123	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	9.932562589645388	minimal	yeast	yeast	yeast	0.013888888888888888
3217	yeast_dream5	yeast_dream5	0.04800117558117635	agglom	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	8.369061946868896	strict	yeast	yeast	yeast	0.013888888888888888
3226	yeast_dream5	yeast_dream5	0.03333087883424878	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	9.932562589645388	interconnected	yeast	yeast	yeast	0.0015432098765432098
3235	yeast_dream5	yeast_dream5	0.046232433538490166	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	9.932562589645388	interconnected	yeast	yeast	yeast	0.0015432098765432098
3244	yeast_dream5	yeast_dream5	0.03333087883424878	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	9.932562589645388	interconnected	yeast	yeast	yeast	0.0015432098765432098
3254	yeast_dream5	yeast_dream5	0.053705292273302334	agglom	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	9.882306814193727	interconnected	yeast	yeast	yeast	0.0015432098765432098
3263	yeast_dream5	yeast_dream5	0.10256823670223413	agglom	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	9.932562589645388	interconnected	yeast	yeast	yeast	0.0015432098765432098
3272	yeast_dream5	yeast_dream5	0.050761173004496334	agglom	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	9.882306814193727	interconnected	yeast	yeast	yeast	0.0015432098765432098
3281	yeast_dream5	yeast_dream5	0.07806485554977395	agglom	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3290	yeast_dream5	yeast_dream5	0.08140461921240154	agglom	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3299	yeast_dream5	yeast_dream5	0.07806485554977395	agglom	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3310	yeast_dream5	yeast_dream5	0.09142696011360413	agglom	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	7.333888530731201	minimal	yeast	yeast	yeast	0.013888888888888888
3320	yeast_dream5	yeast_dream5	0.1034490349277654	agglom	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	7.333888530731201	strict	yeast	yeast	yeast	0.013888888888888888
3329	yeast_dream5	yeast_dream5	0.08425548129971801	agglom	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3338	yeast_dream5	yeast_dream5	0.08179352045785193	agglom	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3347	yeast_dream5	yeast_dream5	0.08425548129971801	agglom	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	7.333888530731201	interconnected	yeast	yeast	yeast	0.0015432098765432098
3357	yeast_gpl2529	yeast_gpl2529	0.02251740573754253	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	21.75092720985413	interconnected	yeast	yeast	yeast	0.0015432098765432098
3366	yeast_gpl2529	yeast_gpl2529	0.07871720403242892	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	17.156895399093628	interconnected	yeast	yeast	yeast	0.0015432098765432098
3375	yeast_gpl2529	yeast_gpl2529	0.02165080787990915	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	21.75092720985413	interconnected	yeast	yeast	yeast	0.0015432098765432098
3384	yeast_gpl2529	yeast_gpl2529	0.04349777109380853	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3393	yeast_gpl2529	yeast_gpl2529	0.04330861961127421	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	21.75092720985413	interconnected	yeast	yeast	yeast	0.0015432098765432098
3402	yeast_gpl2529	yeast_gpl2529	0.04349777109380853	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3413	yeast_gpl2529	yeast_gpl2529	0.04813638046499311	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	17.35274052619934	minimal	yeast	yeast	yeast	0.013888888888888888
3423	yeast_gpl2529	yeast_gpl2529	0.049885777322793305	agglom	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	21.75092720985413	strict	yeast	yeast	yeast	0.013888888888888888
3432	yeast_gpl2529	yeast_gpl2529	0.03935748976164375	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3441	yeast_gpl2529	yeast_gpl2529	0.04962127927317545	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	17.286216974258426	interconnected	yeast	yeast	yeast	0.0015432098765432098
3450	yeast_gpl2529	yeast_gpl2529	0.03935748976164375	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3460	yeast_gpl2529	yeast_gpl2529	0.06068078371610604	agglom	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	21.565263748168945	interconnected	yeast	yeast	yeast	0.0015432098765432098
3469	yeast_gpl2529	yeast_gpl2529	0.13705942640544178	agglom	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	17.324568271636966	interconnected	yeast	yeast	yeast	0.0015432098765432098
3478	yeast_gpl2529	yeast_gpl2529	0.060006949721973575	agglom	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	21.565263748168945	interconnected	yeast	yeast	yeast	0.0015432098765432098
3487	yeast_gpl2529	yeast_gpl2529	0.08387058918221676	agglom	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3496	yeast_gpl2529	yeast_gpl2529	0.0944784714957293	agglom	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	17.156895399093628	interconnected	yeast	yeast	yeast	0.0015432098765432098
3505	yeast_gpl2529	yeast_gpl2529	0.08387058918221676	agglom	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3516	yeast_gpl2529	yeast_gpl2529	0.09973449068498336	agglom	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	17.35274052619934	minimal	yeast	yeast	yeast	0.013888888888888888
3526	yeast_gpl2529	yeast_gpl2529	0.10457471868200972	agglom	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	21.565263748168945	strict	yeast	yeast	yeast	0.013888888888888888
3535	yeast_gpl2529	yeast_gpl2529	0.09972294039357807	agglom	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3544	yeast_gpl2529	yeast_gpl2529	0.09407981774507017	agglom	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3553	yeast_gpl2529	yeast_gpl2529	0.09972294039357807	agglom	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	17.35274052619934	interconnected	yeast	yeast	yeast	0.0015432098765432098
3554	ecoli_colombos	ecoli_colombos	0.16933261348723613	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3563	ecoli_colombos	ecoli_colombos	0.4225390913207748	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	613.036746263504	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3572	ecoli_colombos	ecoli_colombos	0.16451290876734512	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3581	ecoli_colombos	ecoli_colombos	0.19243904141856646	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3590	ecoli_colombos	ecoli_colombos	0.2387959978594828	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3599	ecoli_colombos	ecoli_colombos	0.19243904141856646	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
